Name	Map	K4_1	K5_1	K6_1	K4_2	K5_2	K6_2	K4_3	K5_3	K6_3	K4_4	K5_4	K6_4	K4_5	K5_5	K6_5	K4_6	K5_6	K6_6	K4_7	K5_7	K6_7	K4_8	K5_8	K6_8	K4_9	K5_9	K6_9	K4_10	K5_10	K6_10	Show Resp.	Comment
RAND_01271	FALSE	5	5	5	1	1	1	7	7	7	5	5	5	7	7	7	7	7	7	9	9	9	7	7	7	9	9	9	7	7	7	FALSE	
RAND_01272	FALSE	5	5	5	1	1	1	3	3	3	7	7	7	3	3	3	11	11	11	9	9	9	7	7	7	11	11	11	11	11	11	FALSE	
RAND_01273	FALSE	5	5	5	11	11	11	7	7	7	9	9	9	9	9	9	9	9	9	3	3	3	3	3	3	9	9	9	11	11	11	FALSE	
RAND_01274	FALSE	5	5	5	1	1	1	5	5	5	11	11	11	3	3	3	7	7	7	9	9	9	3	3	3	1	1	1	5	5	5	FALSE	
RAND_01275	FALSE	5	5	5	7	7	7	3	3	3	9	9	9	9	9	9	7	7	7	3	3	3	1	1	1	5	5	5	9	9	9	FALSE	
RAND_01276	FALSE	5	5	5	9	9	9	7	7	7	1	1	1	9	9	9	3	3	3	5	5	5	3	3	3	11	11	11	7	7	7	FALSE	
RAND_01277	FALSE	5	5	5	9	9	9	3	3	3	5	5	5	7	7	7	7	7	7	9	9	9	5	5	5	11	11	11	9	9	9	FALSE	
RAND_01278	FALSE	5	5	5	9	9	9	7	7	7	3	3	3	3	3	3	7	7	7	5	5	5	7	7	7	1	1	1	7	7	7	FALSE	
RAND_01279	FALSE	5	5	5	3	3	3	9	9	9	11	11	11	11	11	11	11	11	11	9	9	9	5	5	5	5	5	5	1	1	1	FALSE	
RAND_01280	FALSE	5	5	5	7	7	7	7	7	7	7	7	7	7	7	7	1	1	1	9	9	9	9	9	9	5	5	5	5	5	5	FALSE	
RAND_01281	FALSE	5	5	5	7	7	7	9	9	9	3	3	3	5	5	5	7	7	7	7	7	7	11	11	11	7	7	7	1	1	1	FALSE	
RAND_01282	FALSE	5	5	5	3	3	3	3	3	3	5	5	5	7	7	7	3	3	3	5	5	5	11	11	11	1	1	1	1	1	1	FALSE	
RAND_01283	FALSE	5	5	5	11	11	11	9	9	9	7	7	7	5	5	5	9	9	9	11	11	11	7	7	7	1	1	1	7	7	7	FALSE	
RAND_01284	FALSE	5	5	5	11	11	11	9	9	9	1	1	1	11	11	11	9	9	9	5	5	5	9	9	9	9	9	9	7	7	7	FALSE	
RAND_01285	FALSE	5	5	5	7	7	7	7	7	7	11	11	11	5	5	5	11	11	11	3	3	3	9	9	9	1	1	1	11	11	11	FALSE	
RAND_01286	FALSE	5	5	5	7	7	7	1	1	1	5	5	5	9	9	9	1	1	1	9	9	9	11	11	11	3	3	3	1	1	1	FALSE	
RAND_01287	FALSE	5	5	5	11	11	11	7	7	7	9	9	9	11	11	11	5	5	5	9	9	9	9	9	9	1	1	1	11	11	11	FALSE	
RAND_01288	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	9	9	9	9	9	9	7	7	7	9	9	9	7	7	7	1	1	1	FALSE	
RAND_01289	FALSE	5	5	5	7	7	7	3	3	3	9	9	9	9	9	9	5	5	5	9	9	9	5	5	5	9	9	9	11	11	11	FALSE	
RAND_01290	FALSE	5	5	5	5	5	5	7	7	7	5	5	5	11	11	11	5	5	5	11	11	11	1	1	1	11	11	11	5	5	5	FALSE	
RAND_01291	FALSE	5	5	5	5	5	5	11	11	11	9	9	9	5	5	5	9	9	9	3	3	3	3	3	3	5	5	5	5	5	5	FALSE	
RAND_01292	FALSE	5	5	5	1	1	1	5	5	5	9	9	9	11	11	11	3	3	3	11	11	11	3	3	3	5	5	5	11	11	11	FALSE	
RAND_01293	FALSE	5	5	5	3	3	3	3	3	3	1	1	1	7	7	7	9	9	9	3	3	3	7	7	7	11	11	11	9	9	9	FALSE	
RAND_01294	FALSE	5	5	5	5	5	5	9	9	9	11	11	11	9	9	9	1	1	1	5	5	5	1	1	1	11	11	11	9	9	9	FALSE	
RAND_01295	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	7	7	7	9	9	9	9	9	9	11	11	11	9	9	9	1	1	1	FALSE	
RAND_01296	FALSE	5	5	5	7	7	7	7	7	7	5	5	5	1	1	1	9	9	9	7	7	7	3	3	3	11	11	11	1	1	1	FALSE	
RAND_01297	FALSE	5	5	5	11	11	11	9	9	9	1	1	1	3	3	3	1	1	1	7	7	7	7	7	7	9	9	9	1	1	1	FALSE	
RAND_01298	FALSE	5	5	5	7	7	7	5	5	5	3	3	3	9	9	9	1	1	1	1	1	1	5	5	5	1	1	1	5	5	5	FALSE	
RAND_01299	FALSE	5	5	5	7	7	7	3	3	3	7	7	7	7	7	7	9	9	9	9	9	9	11	11	11	7	7	7	1	1	1	FALSE	
RAND_01300	FALSE	5	5	5	1	1	1	7	7	7	11	11	11	1	1	1	7	7	7	7	7	7	1	1	1	9	9	9	5	5	5	FALSE	
RAND_01301	FALSE	5	5	5	3	3	3	3	3	3	7	7	7	7	7	7	5	5	5	11	11	11	5	5	5	3	3	3	11	11	11	FALSE	
RAND_01302	FALSE	5	5	5	7	7	7	9	9	9	9	9	9	11	11	11	3	3	3	7	7	7	11	11	11	5	5	5	7	7	7	FALSE	
RAND_01303	FALSE	5	5	5	3	3	3	9	9	9	7	7	7	11	11	11	7	7	7	5	5	5	3	3	3	9	9	9	11	11	11	FALSE	
RAND_01304	FALSE	5	5	5	1	1	1	9	9	9	11	11	11	5	5	5	9	9	9	5	5	5	3	3	3	7	7	7	7	7	7	FALSE	
RAND_01305	FALSE	5	5	5	1	1	1	3	3	3	7	7	7	5	5	5	7	7	7	9	9	9	9	9	9	7	7	7	1	1	1	FALSE	
RAND_01306	FALSE	5	5	5	1	1	1	5	5	5	11	11	11	5	5	5	7	7	7	9	9	9	11	11	11	11	11	11	3	3	3	FALSE	
RAND_01307	FALSE	5	5	5	11	11	11	1	1	1	5	5	5	5	5	5	3	3	3	11	11	11	5	5	5	7	7	7	9	9	9	FALSE	
RAND_01308	FALSE	5	5	5	1	1	1	11	11	11	1	1	1	11	11	11	7	7	7	7	7	7	3	3	3	9	9	9	7	7	7	FALSE	
RAND_01309	FALSE	5	5	5	11	11	11	7	7	7	3	3	3	1	1	1	9	9	9	5	5	5	7	7	7	7	7	7	11	11	11	FALSE	
RAND_01310	FALSE	5	5	5	9	9	9	5	5	5	1	1	1	11	11	11	1	1	1	7	7	7	5	5	5	5	5	5	9	9	9	FALSE	
RAND_01311	FALSE	5	5	5	11	11	11	1	1	1	9	9	9	9	9	9	3	3	3	9	9	9	9	9	9	1	1	1	7	7	7	FALSE	
RAND_01312	FALSE	5	5	5	9	9	9	1	1	1	9	9	9	7	7	7	3	3	3	1	1	1	11	11	11	3	3	3	11	11	11	FALSE	
RAND_01313	FALSE	5	5	5	3	3	3	9	9	9	9	9	9	5	5	5	9	9	9	3	3	3	5	5	5	11	11	11	5	5	5	FALSE	
RAND_01314	FALSE	5	5	5	9	9	9	5	5	5	7	7	7	1	1	1	5	5	5	3	3	3	7	7	7	11	11	11	3	3	3	FALSE	
RAND_01315	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	9	9	9	7	7	7	7	7	7	5	5	5	1	1	1	7	7	7	FALSE	
RAND_01316	FALSE	5	5	5	5	5	5	1	1	1	3	3	3	3	3	3	11	11	11	5	5	5	9	9	9	7	7	7	3	3	3	FALSE	
RAND_01317	FALSE	5	5	5	1	1	1	1	1	1	3	3	3	5	5	5	5	5	5	11	11	11	9	9	9	11	11	11	1	1	1	FALSE	
RAND_01318	FALSE	5	5	5	1	1	1	9	9	9	11	11	11	7	7	7	11	11	11	3	3	3	7	7	7	9	9	9	3	3	3	FALSE	
RAND_01319	FALSE	5	5	5	11	11	11	3	3	3	3	3	3	7	7	7	5	5	5	5	5	5	5	5	5	9	9	9	3	3	3	FALSE	
RAND_01320	FALSE	5	5	5	5	5	5	3	3	3	11	11	11	5	5	5	3	3	3	3	3	3	11	11	11	7	7	7	11	11	11	FALSE	
RAND_01321	FALSE	5	5	5	7	7	7	5	5	5	1	1	1	5	5	5	5	5	5	11	11	11	7	7	7	9	9	9	3	3	3	FALSE	
RAND_01322	FALSE	5	5	5	9	9	9	9	9	9	7	7	7	11	11	11	1	1	1	11	11	11	3	3	3	5	5	5	5	5	5	FALSE	
RAND_01323	FALSE	5	5	5	3	3	3	3	3	3	1	1	1	1	1	1	3	3	3	7	7	7	11	11	11	1	1	1	11	11	11	FALSE	
RAND_01324	FALSE	5	5	5	5	5	5	3	3	3	3	3	3	9	9	9	1	1	1	11	11	11	1	1	1	3	3	3	1	1	1	FALSE	
RAND_01325	FALSE	5	5	5	3	3	3	5	5	5	9	9	9	9	9	9	7	7	7	9	9	9	7	7	7	5	5	5	11	11	11	FALSE	
RAND_01326	FALSE	5	5	5	5	5	5	9	9	9	5	5	5	9	9	9	11	11	11	11	11	11	1	1	1	9	9	9	1	1	1	FALSE	
RAND_01327	FALSE	5	5	5	5	5	5	7	7	7	7	7	7	3	3	3	1	1	1	9	9	9	7	7	7	7	7	7	1	1	1	FALSE	
RAND_01328	FALSE	5	5	5	5	5	5	3	3	3	9	9	9	5	5	5	1	1	1	1	1	1	1	1	1	9	9	9	9	9	9	FALSE	
RAND_01329	FALSE	5	5	5	11	11	11	9	9	9	11	11	11	3	3	3	9	9	9	7	7	7	3	3	3	9	9	9	9	9	9	FALSE	
RAND_01330	FALSE	5	5	5	1	1	1	11	11	11	9	9	9	1	1	1	7	7	7	9	9	9	11	11	11	5	5	5	3	3	3	FALSE	
RAND_01331	FALSE	5	5	5	7	7	7	1	1	1	7	7	7	5	5	5	7	7	7	9	9	9	7	7	7	11	11	11	1	1	1	FALSE	
RAND_01332	FALSE	5	5	5	11	11	11	3	3	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1	1	1	11	11	11	FALSE	
RAND_01333	FALSE	5	5	5	7	7	7	9	9	9	1	1	1	1	1	1	5	5	5	11	11	11	7	7	7	7	7	7	5	5	5	FALSE	
RAND_01334	FALSE	5	5	5	7	7	7	1	1	1	1	1	1	1	1	1	5	5	5	9	9	9	9	9	9	7	7	7	3	3	3	FALSE	
RAND_01335	FALSE	5	5	5	5	5	5	7	7	7	3	3	3	5	5	5	1	1	1	3	3	3	11	11	11	9	9	9	11	11	11	FALSE	
RAND_01336	FALSE	5	5	5	1	1	1	11	11	11	3	3	3	3	3	3	7	7	7	9	9	9	5	5	5	3	3	3	5	5	5	FALSE	
RAND_01337	FALSE	5	5	5	5	5	5	3	3	3	9	9	9	7	7	7	9	9	9	1	1	1	11	11	11	1	1	1	7	7	7	FALSE	
RAND_01338	FALSE	5	5	5	9	9	9	11	11	11	3	3	3	3	3	3	5	5	5	9	9	9	11	11	11	1	1	1	3	3	3	FALSE	
RAND_01339	FALSE	5	5	5	1	1	1	11	11	11	5	5	5	3	3	3	1	1	1	11	11	11	5	5	5	5	5	5	9	9	9	FALSE	
RAND_01340	FALSE	5	5	5	11	11	11	7	7	7	7	7	7	9	9	9	3	3	3	5	5	5	1	1	1	3	3	3	5	5	5	FALSE	
RAND_01341	FALSE	5	5	5	9	9	9	11	11	11	5	5	5	5	5	5	1	1	1	3	3	3	5	5	5	11	11	11	7	7	7	FALSE	
RAND_01342	FALSE	5	5	5	3	3	3	9	9	9	3	3	3	3	3	3	7	7	7	5	5	5	9	9	9	9	9	9	5	5	5	FALSE	
RAND_01343	FALSE	5	5	5	9	9	9	1	1	1	1	1	1	1	1	1	5	5	5	9	9	9	3	3	3	3	3	3	11	11	11	FALSE	
RAND_01344	FALSE	5	5	5	9	9	9	5	5	5	5	5	5	7	7	7	3	3	3	3	3	3	11	11	11	11	11	11	1	1	1	FALSE	
RAND_01345	FALSE	5	5	5	3	3	3	9	9	9	5	5	5	9	9	9	11	11	11	11	11	11	7	7	7	3	3	3	9	9	9	FALSE	
RAND_01346	FALSE	5	5	5	9	9	9	1	1	1	11	11	11	3	3	3	3	3	3	3	3	3	1	1	1	11	11	11	7	7	7	FALSE	
RAND_01347	FALSE	5	5	5	9	9	9	11	11	11	9	9	9	1	1	1	1	1	1	11	11	11	5	5	5	7	7	7	3	3	3	FALSE	
RAND_01348	FALSE	5	5	5	11	11	11	5	5	5	5	5	5	3	3	3	9	9	9	1	1	1	9	9	9	9	9	9	9	9	9	FALSE	
RAND_01349	FALSE	5	5	5	7	7	7	11	11	11	9	9	9	1	1	1	5	5	5	9	9	9	11	11	11	7	7	7	11	11	11	FALSE	
RAND_01350	FALSE	5	5	5	11	11	11	9	9	9	7	7	7	1	1	1	1	1	1	3	3	3	11	11	11	9	9	9	5	5	5	FALSE	
RAND_01351	FALSE	5	5	5	7	7	7	11	11	11	1	1	1	1	1	1	9	9	9	11	11	11	11	11	11	11	11	11	1	1	1	FALSE	
RAND_01352	FALSE	5	5	5	11	11	11	11	11	11	9	9	9	9	9	9	1	1	1	5	5	5	1	1	1	5	5	5	1	1	1	FALSE	
RAND_01353	FALSE	5	5	5	7	7	7	7	7	7	1	1	1	3	3	3	1	1	1	7	7	7	1	1	1	5	5	5	11	11	11	FALSE	
RAND_01354	FALSE	5	5	5	3	3	3	7	7	7	5	5	5	1	1	1	1	1	1	1	1	1	9	9	9	7	7	7	7	7	7	FALSE	
RAND_01355	FALSE	5	5	5	3	3	3	11	11	11	9	9	9	11	11	11	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	FALSE	
RAND_01356	FALSE	5	5	5	7	7	7	11	11	11	11	11	11	11	11	11	1	1	1	1	1	1	11	11	11	7	7	7	1	1	1	FALSE	
RAND_01357	FALSE	5	5	5	11	11	11	7	7	7	5	5	5	11	11	11	5	5	5	3	3	3	5	5	5	3	3	3	7	7	7	FALSE	
RAND_01358	FALSE	5	5	5	3	3	3	7	7	7	1	1	1	3	3	3	9	9	9	5	5	5	7	7	7	7	7	7	1	1	1	FALSE	
RAND_01359	FALSE	5	5	5	5	5	5	7	7	7	5	5	5	7	7	7	7	7	7	9	9	9	5	5	5	7	7	7	11	11	11	FALSE	
RAND_01360	FALSE	5	5	5	3	3	3	9	9	9	5	5	5	5	5	5	5	5	5	7	7	7	1	1	1	7	7	7	9	9	9	FALSE	
RAND_01361	FALSE	5	5	5	9	9	9	5	5	5	7	7	7	1	1	1	3	3	3	5	5	5	11	11	11	11	11	11	9	9	9	FALSE	
RAND_01362	FALSE	5	5	5	9	9	9	9	9	9	9	9	9	7	7	7	7	7	7	9	9	9	11	11	11	3	3	3	1	1	1	FALSE	
RAND_01363	FALSE	5	5	5	11	11	11	7	7	7	9	9	9	1	1	1	3	3	3	1	1	1	11	11	11	9	9	9	1	1	1	FALSE	
RAND_01364	FALSE	5	5	5	7	7	7	5	5	5	3	3	3	1	1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	FALSE	
RAND_01365	FALSE	5	5	5	11	11	11	5	5	5	1	1	1	1	1	1	11	11	11	9	9	9	1	1	1	9	9	9	3	3	3	FALSE	
RAND_01366	FALSE	5	5	5	3	3	3	5	5	5	3	3	3	1	1	1	7	7	7	5	5	5	5	5	5	7	7	7	3	3	3	FALSE	
RAND_01367	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	1	1	1	3	3	3	3	3	3	1	1	1	7	7	7	9	9	9	FALSE	
RAND_01368	FALSE	5	5	5	1	1	1	3	3	3	5	5	5	9	9	9	5	5	5	3	3	3	7	7	7	11	11	11	3	3	3	FALSE	
RAND_01369	FALSE	5	5	5	7	7	7	3	3	3	1	1	1	7	7	7	11	11	11	5	5	5	1	1	1	9	9	9	11	11	11	FALSE	
RAND_01370	FALSE	5	5	5	11	11	11	3	3	3	11	11	11	3	3	3	9	9	9	11	11	11	11	11	11	3	3	3	1	1	1	FALSE	
RAND_01371	FALSE	5	5	5	11	11	11	11	11	11	7	7	7	5	5	5	5	5	5	7	7	7	3	3	3	11	11	11	1	1	1	FALSE	
RAND_01372	FALSE	5	5	5	1	1	1	11	11	11	3	3	3	1	1	1	1	1	1	9	9	9	7	7	7	5	5	5	9	9	9	FALSE	
RAND_01373	FALSE	5	5	5	11	11	11	11	11	11	7	7	7	7	7	7	5	5	5	5	5	5	11	11	11	5	5	5	3	3	3	FALSE	
RAND_01374	FALSE	5	5	5	3	3	3	9	9	9	5	5	5	3	3	3	1	1	1	1	1	1	11	11	11	5	5	5	1	1	1	FALSE	
RAND_01375	FALSE	5	5	5	1	1	1	1	1	1	1	1	1	3	3	3	1	1	1	9	9	9	7	7	7	5	5	5	5	5	5	FALSE	
RAND_01376	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	5	5	5	11	11	11	3	3	3	9	9	9	3	3	3	7	7	7	FALSE	
RAND_01377	FALSE	5	5	5	1	1	1	7	7	7	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	5	5	5	FALSE	
RAND_01378	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	3	3	3	9	9	9	11	11	11	7	7	7	5	5	5	9	9	9	FALSE	
RAND_01379	FALSE	5	5	5	3	3	3	5	5	5	5	5	5	11	11	11	5	5	5	7	7	7	5	5	5	5	5	5	5	5	5	FALSE	
RAND_01380	FALSE	5	5	5	7	7	7	5	5	5	1	1	1	11	11	11	9	9	9	11	11	11	7	7	7	1	1	1	11	11	11	FALSE	
RAND_01381	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	11	11	11	1	1	1	9	9	9	11	11	11	1	1	1	1	1	1	FALSE	
RAND_01382	FALSE	5	5	5	7	7	7	7	7	7	11	11	11	7	7	7	3	3	3	7	7	7	5	5	5	11	11	11	9	9	9	FALSE	
RAND_01383	FALSE	5	5	5	7	7	7	3	3	3	7	7	7	9	9	9	3	3	3	5	5	5	3	3	3	11	11	11	1	1	1	FALSE	
RAND_01384	FALSE	5	5	5	5	5	5	7	7	7	9	9	9	11	11	11	7	7	7	3	3	3	9	9	9	3	3	3	11	11	11	FALSE	
RAND_01385	FALSE	5	5	5	5	5	5	7	7	7	3	3	3	9	9	9	3	3	3	5	5	5	5	5	5	11	11	11	7	7	7	FALSE	
RAND_01386	FALSE	5	5	5	7	7	7	5	5	5	7	7	7	3	3	3	3	3	3	9	9	9	9	9	9	11	11	11	9	9	9	FALSE	
RAND_01387	FALSE	5	5	5	1	1	1	7	7	7	7	7	7	5	5	5	3	3	3	9	9	9	5	5	5	5	5	5	11	11	11	FALSE	
RAND_01388	FALSE	5	5	5	9	9	9	9	9	9	1	1	1	5	5	5	7	7	7	11	11	11	5	5	5	11	11	11	1	1	1	FALSE	
RAND_01389	FALSE	5	5	5	1	1	1	1	1	1	9	9	9	3	3	3	7	7	7	3	3	3	11	11	11	11	11	11	1	1	1	FALSE	
RAND_01390	FALSE	5	5	5	11	11	11	7	7	7	7	7	7	9	9	9	7	7	7	3	3	3	5	5	5	11	11	11	5	5	5	FALSE	
RAND_01391	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	11	11	11	7	7	7	11	11	11	5	5	5	1	1	1	3	3	3	FALSE	
RAND_01392	FALSE	5	5	5	11	11	11	1	1	1	1	1	1	9	9	9	5	5	5	3	3	3	11	11	11	9	9	9	7	7	7	FALSE	
RAND_01393	FALSE	5	5	5	9	9	9	9	9	9	9	9	9	3	3	3	1	1	1	1	1	1	11	11	11	5	5	5	7	7	7	FALSE	
RAND_01394	FALSE	5	5	5	3	3	3	3	3	3	7	7	7	3	3	3	9	9	9	3	3	3	5	5	5	7	7	7	5	5	5	FALSE	
RAND_01395	FALSE	5	5	5	9	9	9	5	5	5	5	5	5	11	11	11	5	5	5	11	11	11	9	9	9	11	11	11	11	11	11	FALSE	
RAND_01396	FALSE	5	5	5	7	7	7	3	3	3	9	9	9	11	11	11	9	9	9	1	1	1	11	11	11	11	11	11	7	7	7	FALSE	
RAND_01397	FALSE	5	5	5	5	5	5	11	11	11	1	1	1	11	11	11	5	5	5	9	9	9	1	1	1	11	11	11	7	7	7	FALSE	
RAND_01398	FALSE	5	5	5	7	7	7	3	3	3	7	7	7	3	3	3	9	9	9	9	9	9	3	3	3	1	1	1	7	7	7	FALSE	
RAND_01399	FALSE	5	5	5	11	11	11	1	1	1	11	11	11	3	3	3	3	3	3	7	7	7	9	9	9	3	3	3	7	7	7	FALSE	
RAND_01400	FALSE	5	5	5	5	5	5	5	5	5	1	1	1	7	7	7	3	3	3	9	9	9	1	1	1	11	11	11	7	7	7	FALSE	
RAND_01401	FALSE	5	5	5	11	11	11	7	7	7	1	1	1	11	11	11	7	7	7	5	5	5	1	1	1	11	11	11	11	11	11	FALSE	
RAND_01402	FALSE	5	5	5	3	3	3	3	3	3	3	3	3	1	1	1	11	11	11	7	7	7	3	3	3	9	9	9	9	9	9	FALSE	
RAND_01403	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	1	1	1	5	5	5	11	11	11	5	5	5	9	9	9	7	7	7	FALSE	
RAND_01404	FALSE	5	5	5	9	9	9	3	3	3	5	5	5	9	9	9	1	1	1	11	11	11	7	7	7	3	3	3	9	9	9	FALSE	
RAND_01405	FALSE	5	5	5	11	11	11	5	5	5	3	3	3	11	11	11	5	5	5	3	3	3	7	7	7	1	1	1	3	3	3	FALSE	
RAND_01406	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	5	5	5	9	9	9	5	5	5	7	7	7	7	7	7	7	7	7	FALSE	
RAND_01407	FALSE	5	5	5	11	11	11	7	7	7	1	1	1	9	9	9	3	3	3	9	9	9	5	5	5	1	1	1	7	7	7	FALSE	
RAND_01408	FALSE	5	5	5	3	3	3	9	9	9	9	9	9	5	5	5	3	3	3	11	11	11	11	11	11	11	11	11	3	3	3	FALSE	
RAND_01409	FALSE	5	5	5	3	3	3	1	1	1	3	3	3	5	5	5	9	9	9	7	7	7	1	1	1	7	7	7	7	7	7	FALSE	
RAND_01410	FALSE	5	5	5	9	9	9	1	1	1	7	7	7	9	9	9	3	3	3	7	7	7	11	11	11	9	9	9	9	9	9	FALSE	
RAND_01411	FALSE	5	5	5	3	3	3	7	7	7	11	11	11	11	11	11	3	3	3	3	3	3	1	1	1	3	3	3	1	1	1	FALSE	
RAND_01412	FALSE	5	5	5	11	11	11	11	11	11	7	7	7	11	11	11	7	7	7	9	9	9	1	1	1	3	3	3	7	7	7	FALSE	
RAND_01413	FALSE	5	5	5	5	5	5	11	11	11	11	11	11	9	9	9	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	FALSE	
RAND_01414	FALSE	5	5	5	9	9	9	1	1	1	11	11	11	1	1	1	3	3	3	7	7	7	7	7	7	11	11	11	9	9	9	FALSE	
RAND_01415	FALSE	5	5	5	9	9	9	5	5	5	9	9	9	9	9	9	3	3	3	1	1	1	3	3	3	11	11	11	9	9	9	FALSE	
RAND_01416	FALSE	5	5	5	1	1	1	1	1	1	1	1	1	7	7	7	9	9	9	9	9	9	11	11	11	9	9	9	5	5	5	FALSE	
RAND_01417	FALSE	5	5	5	9	9	9	1	1	1	9	9	9	9	9	9	7	7	7	5	5	5	9	9	9	5	5	5	9	9	9	FALSE	
RAND_01418	FALSE	5	5	5	7	7	7	7	7	7	11	11	11	3	3	3	1	1	1	3	3	3	11	11	11	1	1	1	5	5	5	FALSE	
RAND_01419	FALSE	5	5	5	9	9	9	1	1	1	3	3	3	7	7	7	11	11	11	9	9	9	11	11	11	9	9	9	5	5	5	FALSE	
RAND_01420	FALSE	5	5	5	11	11	11	7	7	7	5	5	5	11	11	11	9	9	9	5	5	5	11	11	11	1	1	1	7	7	7	FALSE	
RAND_01421	FALSE	5	5	5	9	9	9	5	5	5	3	3	3	7	7	7	1	1	1	11	11	11	3	3	3	5	5	5	9	9	9	FALSE	
RAND_01422	FALSE	5	5	5	5	5	5	5	5	5	3	3	3	11	11	11	1	1	1	11	11	11	9	9	9	5	5	5	3	3	3	FALSE	
RAND_01423	FALSE	5	5	5	5	5	5	1	1	1	7	7	7	3	3	3	3	3	3	1	1	1	3	3	3	3	3	3	1	1	1	FALSE	
RAND_01424	FALSE	5	5	5	5	5	5	3	3	3	1	1	1	9	9	9	5	5	5	11	11	11	1	1	1	3	3	3	9	9	9	FALSE	
RAND_01425	FALSE	5	5	5	11	11	11	1	1	1	5	5	5	11	11	11	3	3	3	11	11	11	9	9	9	1	1	1	5	5	5	FALSE	
RAND_01426	FALSE	5	5	5	3	3	3	9	9	9	9	9	9	1	1	1	9	9	9	5	5	5	3	3	3	3	3	3	1	1	1	FALSE	
RAND_01427	FALSE	5	5	5	7	7	7	7	7	7	3	3	3	9	9	9	7	7	7	1	1	1	7	7	7	5	5	5	9	9	9	FALSE	
RAND_01428	FALSE	5	5	5	3	3	3	9	9	9	5	5	5	1	1	1	3	3	3	5	5	5	11	11	11	5	5	5	7	7	7	FALSE	
RAND_01429	FALSE	5	5	5	5	5	5	3	3	3	1	1	1	5	5	5	1	1	1	11	11	11	9	9	9	5	5	5	7	7	7	FALSE	
RAND_01430	FALSE	5	5	5	5	5	5	11	11	11	7	7	7	3	3	3	5	5	5	1	1	1	5	5	5	1	1	1	9	9	9	FALSE	
RAND_01431	FALSE	5	5	5	9	9	9	9	9	9	11	11	11	5	5	5	5	5	5	1	1	1	3	3	3	7	7	7	1	1	1	FALSE	
RAND_01432	FALSE	5	5	5	7	7	7	1	1	1	9	9	9	7	7	7	3	3	3	9	9	9	9	9	9	3	3	3	1	1	1	FALSE	
RAND_01433	FALSE	5	5	5	7	7	7	3	3	3	7	7	7	3	3	3	1	1	1	1	1	1	5	5	5	9	9	9	11	11	11	FALSE	
RAND_01434	FALSE	5	5	5	9	9	9	11	11	11	3	3	3	7	7	7	3	3	3	7	7	7	11	11	11	3	3	3	5	5	5	FALSE	
RAND_01435	FALSE	5	5	5	7	7	7	9	9	9	1	1	1	9	9	9	7	7	7	11	11	11	11	11	11	5	5	5	5	5	5	FALSE	
RAND_01436	FALSE	5	5	5	7	7	7	1	1	1	1	1	1	1	1	1	11	11	11	9	9	9	3	3	3	1	1	1	11	11	11	FALSE	
RAND_01437	FALSE	5	5	5	5	5	5	1	1	1	9	9	9	7	7	7	5	5	5	11	11	11	3	3	3	7	7	7	5	5	5	FALSE	
RAND_01438	FALSE	5	5	5	11	11	11	11	11	11	11	11	11	11	11	11	1	1	1	3	3	3	3	3	3	5	5	5	11	11	11	FALSE	
RAND_01439	FALSE	5	5	5	9	9	9	9	9	9	5	5	5	7	7	7	3	3	3	9	9	9	7	7	7	7	7	7	7	7	7	FALSE	
RAND_01440	FALSE	5	5	5	5	5	5	3	3	3	3	3	3	9	9	9	9	9	9	7	7	7	3	3	3	9	9	9	7	7	7	FALSE	
RAND_01441	FALSE	5	5	5	5	5	5	5	5	5	9	9	9	1	1	1	11	11	11	11	11	11	9	9	9	7	7	7	11	11	11	FALSE	
RAND_01442	FALSE	5	5	5	3	3	3	9	9	9	5	5	5	9	9	9	7	7	7	3	3	3	7	7	7	1	1	1	3	3	3	FALSE	
RAND_01443	FALSE	5	5	5	5	5	5	7	7	7	11	11	11	11	11	11	9	9	9	3	3	3	7	7	7	5	5	5	1	1	1	FALSE	
RAND_01444	FALSE	5	5	5	7	7	7	11	11	11	11	11	11	11	11	11	1	1	1	7	7	7	5	5	5	1	1	1	1	1	1	FALSE	
RAND_01445	FALSE	5	5	5	5	5	5	7	7	7	5	5	5	11	11	11	5	5	5	5	5	5	5	5	5	9	9	9	11	11	11	FALSE	
RAND_01446	FALSE	5	5	5	1	1	1	11	11	11	5	5	5	9	9	9	9	9	9	9	9	9	7	7	7	11	11	11	7	7	7	FALSE	
RAND_01447	FALSE	5	5	5	5	5	5	5	5	5	7	7	7	9	9	9	5	5	5	11	11	11	7	7	7	5	5	5	1	1	1	FALSE	
